,incident_month,incident_week,incident_weekday,weekend,part_of_the_day,latitude,longitude,incident_place,incident_district,incident_division,max_temp,avg_temp,min_temp,weather_code,precip,humidity,visibility,cloudcover,heatindex,season,household,male_population,female_population,total_population,gender_ration,average_household_size,density_per_kmsq,literacy_rate,religious_institution,playground,park,police_station,cyber_cafe,school,college,cinema,crime
3535,3,10,saturday,1,night,25.9417,88.8444,syedpur,nilphamari,rangpur,35,31,26,113,0.0,23,10,1,29,hot,58137,134737,131724,265461,102,4.51,2174,54.6,423,108,0,3,3,28,6,4,rape
3536,6,22,thursday,0,night,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,39,34,27,176,4.7,66,10,26,38,rainy,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,rape
3537,11,47,saturday,1,noon,22.7167,89.075,satkhira sadar,satkhira,khulna,31,27,22,113,0.0,62,10,0,28,winter,109105,230628,230264,460892,100,4.19,1156,56.5,746,59,2,5,5,62,16,3,rape
3538,11,46,friday,1,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,34,30,25,113,0.0,72,10,2,32,winter,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,rape
3539,9,39,friday,1,night,24.25,89.9167,tangail sadar,tangail,dhaka,34,32,28,176,1.2,65,10,33,36,rainy,117000,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,9,45,5,3,rape
3540,11,44,saturday,1,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,35,30,23,113,0.0,69,10,6,32,winter,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3541,8,35,tuesday,0,night,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,33,31,27,353,9.0,78,10,48,36,rainy,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,rape
3542,8,35,tuesday,0,night,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,33,31,27,353,9.0,78,10,48,36,rainy,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,rape
3543,8,32,wednesday,0,evening,26.3347,88.5583,panchagarh sadar,panchagarh,rangpur,34,31,26,356,38.4,73,8,34,34,rainy,60115,136850,134857,271707,101,4.49,783,53.2,549,1,1,2,0,64,4,2,rape
3544,5,21,saturday,1,night,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,33,30,26,359,50.5,83,7,56,35,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,rape
3545,5,18,wednesday,0,morning,23.605717,89.841728,faridpur sadar,faridpur,dhaka,35,33,28,386,8.1,58,9,25,35,hot,103535,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,0,74,8,3,rape
3546,7,29,saturday,1,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,32,29,28,353,5.4,79,10,85,34,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape
3547,7,29,tuesday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,35,32,28,386,0.5,69,10,46,37,rainy,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,rape
3548,7,29,monday,0,morning,24.888242,91.868519,sylhet sadar,sylhet,sylhet,36,33,27,353,8.8,70,10,42,38,rainy,60242,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,5,34,23,2,rape
3549,7,28,thursday,0,night,25.7583,89.2333,rangpur sadar,rangpur,rangpur,35,32,28,353,8.3,71,9,34,38,rainy,165017,366144,352060,718204,104,4.2,1998,61.0,1228,130,2,1,15,106,11,2,rape
3550,6,23,tuesday,0,morning,22.5778,89.99,pirojpur sadar,pirojpur,barisal,34,32,29,359,38.3,70,7,32,38,rainy,38017,80704,82766,163470,98,4.25,980,70.3,716,39,1,1,11,35,2,2,rape
3551,2,6,saturday,1,morning,23.180315,89.1608575,jessore sadar,jashore,khulna,34,29,23,113,0.0,44,10,2,28,winter,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3552,10,41,sunday,0,noon,22.5778,89.99,pirojpur sadar,pirojpur,barisal,34,31,26,353,1.2,74,10,24,35,rainy,38017,80704,82766,163470,98,4.25,980,70.3,716,39,1,1,11,35,2,2,rape
3553,10,43,thursday,0,night,25.1,89.03333,joypurhat sadar,joypurhat,rajshahi,32,28,22,113,0.0,74,10,1,29,rainy,76385,147096,141962,289058,104,3.72,1221,65.4,1024,21,1,3,5,38,10,4,rape
3554,10,42,sunday,0,morning,25.9417,88.8444,nilphamari sadar,nilphamari,rangpur,30,26,21,116,0.3,81,10,39,27,rainy,97088,219080,216082,435165,101,4.46,1166,45.7,867,1,1,2,0,96,6,2,rape
3555,10,44,monday,0,evening,23.180315,89.1608575,jessore sadar,jashore,khulna,28,26,23,113,0.3,72,10,7,27,rainy,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3556,11,44,saturday,1,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,34,29,23,113,0.1,61,10,5,30,winter,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3557,1,4,friday,1,morning,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,28,25,19,113,0.0,45,10,3,24,winter,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,rape
3558,7,28,friday,1,night,24.8417,89.375,bogra sadar,bogura,rajshahi,33,31,26,353,1.8,80,10,40,36,rainy,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,rape
3559,11,45,wednesday,0,night,23.605717,89.841728,faridpur sadar,faridpur,dhaka,35,31,26,113,0.0,59,10,0,33,winter,103535,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,0,74,8,3,rape
3560,11,45,wednesday,0,night,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,33,28,21,113,0.0,63,10,1,29,winter,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,rape
3561,7,29,sunday,0,night,24.888242,91.868519,sylhet sadar,sylhet,sylhet,31,29,25,356,5.5,84,8,64,33,rainy,60242,176023,167942,343965,105,5.2,2747,61.3,508,25,5,4,5,34,23,2,rape
3562,7,30,tuesday,0,morning,23.9,89.1333,kushtia sadar,kushtia,khulna,32,30,26,356,4.7,84,8,59,36,rainy,120087,259156,264443,523599,98,4.11,1580,53.9,522,11,2,13,3,54,16,2,rape
3563,8,33,friday,1,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,34,31,27,386,4.9,76,10,46,37,rainy,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,rape
3564,8,34,monday,0,noon,24.6333,90.2667,fulbaria,mymensingh,mymensingh,34,30,24,116,0.0,78,10,36,33,rainy,101189,223107,225360,448467,99,4.43,1125,42.3,962,10,1,1,0,73,10,1,rape
3565,9,35,thursday,0,night,23.85,90.0111,manikganj sadar,manikganj,dhaka,33,31,27,359,26.6,78,8,43,37,rainy,71202,149407,160006,309413,93,4.28,1438,56.0,636,18,1,2,32,38,7,1,rape
3566,8,34,friday,1,night,24.61667,90.01806,madhupur,tangail,dhaka,35,32,28,353,1.7,66,10,44,38,rainy,76000,147619,149110,296729,99,3.87,804,41.2,885,10,1,3,0,29,1,3,rape
3567,2,6,monday,0,night,24.020189,90.74723,shibpur,narsingdi,dhaka,30,24,17,113,0.0,42,10,0,23,winter,65094,148429,155384,303813,96,4.64,1395,55.7,988,0,1,3,0,31,4,1,rape
3568,3,12,monday,0,noon,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,38,32,24,176,5.0,56,10,7,31,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,rape
3569,8,32,tuesday,0,morning,23.6,90.5,narayanganj sadar,narayanganj,dhaka,33,31,28,353,3.7,77,10,43,36,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape
3570,8,31,tuesday,0,morning,24.7667,91.5431,jagannathpur,sunamganj,sylhet,35,32,28,386,9.0,74,10,40,38,rainy,42866,129964,129526,259490,100,6.05,705,39.9,526,4,0,1,0,26,4,0,rape
3571,8,31,saturday,1,morning,23.0667,90.2417,kalkini,madaripur,dhaka,33,32,29,386,1.2,77,10,37,39,rainy,59311,133841,139417,273258,96,4.59,975,49.0,564,72,0,3,0,48,4,2,rape
3572,7,29,monday,0,night,24.8417,89.375,bogra sadar,bogura,rajshahi,37,34,29,116,0.2,67,10,25,41,rainy,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,rape
3573,7,29,tuesday,0,morning,24.8417,89.375,bogra sadar,bogura,rajshahi,37,34,30,113,0.1,66,10,14,41,rainy,131862,288181,266833,555014,108,4.04,3143,65.7,1164,23,4,7,7,56,9,4,rape
3574,8,32,sunday,0,morning,22.5778,89.99,pirojpur sadar,pirojpur,barisal,32,31,28,356,18.0,78,9,59,36,rainy,38017,80704,82766,163470,98,4.25,980,70.3,716,39,1,1,11,35,2,2,rape
3575,9,40,monday,0,night,23.85,90.01,shibaloy,manikganj,dhaka,30,27,24,359,21.0,86,7,59,30,rainy,40795,85216,86657,171873,98,4.19,863,53.3,481,22,0,2,0,20,2,1,rape
3576,8,33,wednesday,0,night,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,32,29,356,18.2,73,8,44,38,rainy,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,rape
3577,8,33,tuesday,0,night,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,33,31,28,356,12.8,76,9,37,37,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,rape
3578,3,10,monday,0,noon,23.180315,89.1608575,jessore sadar,jashore,khulna,36,33,26,113,0.0,29,10,3,31,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3579,1,1,sunday,0,night,22.7,90.3667,barisal sadar,barisal,barisal,27,24,20,113,0.0,64,10,5,24,winter,42065,97732,101007,198739,97,4.49,1625,69.3,605,42,3,1,0,44,10,0,rape
3580,3,11,tuesday,0,morning,24.875,89.17,dupchanchia,bogura,rajshahi,34,30,24,116,0.0,41,10,12,29,hot,45390,86994,89684,176678,97,3.86,1088,51.7,565,42,0,1,0,35,5,1,rape
3581,3,12,wednesday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,37,33,25,176,0.8,48,10,2,33,hot,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3582,3,11,thursday,0,morning,22.66667,89.8,bagerhat sadar,bagerhat,khulna,36,32,25,113,0.5,51,10,4,31,hot,64022,133858,132531,266389,101,4.11,977,63.6,673,16,2,5,16,61,6,2,rape
3583,8,31,wednesday,0,morning,25.915,89.45,lalmonirhat sadar,lalmonirhat,rangpur,36,32,27,176,9.0,75,9,27,38,rainy,79147,166584,166582,333166,100,4.19,1263,47.4,1027,4,2,2,0,25,11,3,rape
3584,6,25,saturday,1,night,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,32,31,29,353,7.9,73,9,41,36,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,rape
3585,1,52,sunday,0,night,24.005,89.25,pabna sadar,pabna,rajshahi,28,24,18,113,0.0,53,10,8,24,winter,138839,296927,293987,590914,101,4.21,1345,51.4,1107,0,2,2,7,52,12,8,rape
3586,8,35,wednesday,0,night,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,32,31,28,386,0.3,76,9,38,36,rainy,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,rape
3587,8,35,wednesday,0,noon,24.375,91.4167,habiganj sadar,habiganj,sylhet,33,30,26,356,21.4,85,8,51,35,rainy,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,rape
3588,8,35,friday,1,night,24.2167,90.05,basail,tangail,dhaka,35,31,27,386,0.8,77,10,33,37,rainy,39000,75283,84587,159870,89,4.14,1013,50.4,389,5,0,1,0,24,3,0,rape
3589,2,6,saturday,1,morning,23.180315,89.1608575,jessore sadar,jashore,khulna,29,24,18,113,0.0,33,10,7,23,winter,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3590,6,25,thursday,0,night,23.6417,88.8583,chuadanga sadar,chuadanga,khulna,37,34,29,356,5.8,61,10,47,39,rainy,77144,156968,156967,313935,100,4.0,1052,47.6,410,3,2,6,2,25,3,3,rape
3591,6,25,monday,0,noon,22.8256,91.1014,noakhali sadar,noakhali,chattogram,32,30,27,176,1.3,77,9,31,34,rainy,100219,253430,272504,525934,93,5.17,1565,51.7,565,73,0,2,2,43,6,1,rape
3592,6,23,thursday,0,night,25.333317,89.520761,gaibandha sadar,gaibandha,rangpur,35,32,27,356,17.6,76,8,29,36,rainy,109628,214173,223095,437268,96,3.96,1349,47.5,1175,1,1,3,7,64,3,3,rape
3593,5,21,thursday,0,evening,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,33,30,25,356,12.3,79,8,47,35,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,rape
3594,5,19,sunday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,37,34,28,353,4.7,68,9,50,39,hot,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3595,5,19,sunday,0,night,23.9,89.1333,kushtia sadar,kushtia,khulna,40,35,29,389,22.2,62,9,32,40,hot,120087,259156,264443,523599,98,4.11,1580,53.9,522,11,2,13,3,54,16,2,rape
3596,4,17,thursday,0,night,24.075,90.2167,kaliakair,gazipur,dhaka,41,35,28,386,0.6,62,10,25,39,hot,116749,248219,235089,483308,106,4.09,1539,60.6,566,40,4,3,0,43,5,2,rape
3597,8,31,sunday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,31,29,25,353,4.8,83,9,53,32,rainy,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3598,9,35,sunday,0,night,25.9417,88.8444,syedpur,nilphamari,rangpur,34,31,28,356,24.6,77,8,49,36,rainy,58137,134737,131724,265461,102,4.51,2174,54.6,423,108,0,3,3,28,6,4,rape
3599,8,33,thursday,0,noon,23.1667,90.2083,madaripur sadar,madaripur,dhaka,32,30,28,359,11.6,80,9,30,36,rainy,74451,171136,174628,345764,98,4.63,1221,51.1,541,1,0,4,1,40,3,1,rape
3600,8,32,tuesday,0,night,24.2,90.4667,sreepur,gazipur,dhaka,33,31,26,356,3.5,79,9,43,36,rainy,122872,251298,241494,492792,104,3.98,1064,54.8,722,0,3,4,0,53,7,2,rape
3601,4,15,thursday,0,noon,24.9167,89.9583,jamalpur sadar,jamalpur,mymensingh,35,31,23,386,5.3,59,10,13,31,hot,152174,301912,313160,615072,96,4.01,1209,47.0,1178,212,2,6,1,101,11,5,rape
3602,4,16,thursday,0,evening,24.46667,89.96667,ghatail,tangail,dhaka,37,34,28,116,0.8,39,10,28,34,hot,104000,205788,212151,417939,97,3.97,926,44.0,1125,13,0,2,0,59,6,5,rape
3603,4,18,tuesday,0,evening,24.8917,89.75,madarganj,jamalpur,mymensingh,36,32,24,176,1.0,62,10,45,34,hot,63704,130339,133269,263608,98,4.14,1170,33.0,626,11,0,0,0,48,7,0,rape
3604,5,19,thursday,0,morning,23.85,90.0111,manikganj sadar,manikganj,dhaka,40,35,28,200,0.0,55,10,15,37,hot,71202,149407,160006,309413,93,4.28,1438,56.0,636,18,1,2,32,38,7,1,rape
3605,5,19,sunday,0,night,24.4139,88.93,natore sadar,natore,rajshahi,38,35,30,386,4.1,53,10,20,39,hot,110203,222312,220110,442422,101,3.98,1103,55.6,2949,2,2,5,4,60,4,1,rape
3606,5,20,wednesday,0,evening,24.75,90.4167,mymensingh sadar,mymensingh,mymensingh,37,33,27,353,4.5,66,10,27,37,hot,167472,391707,384026,775733,102,4.51,2037,51.7,1332,32,3,5,4,86,15,5,rape
3607,5,20,thursday,0,evening,25.9417,88.8444,nilphamari sadar,nilphamari,rangpur,38,33,26,176,4.6,66,9,13,37,hot,97088,219080,216082,435165,101,4.46,1166,45.7,867,1,1,2,0,96,6,2,rape
3608,5,22,tuesday,0,night,22.6431,90.2,jhalakathi sadar,jhalakathi,barisal,36,33,30,386,1.1,69,10,39,39,hot,50315,105171,111177,216348,95,4.27,1357,68.8,815,59,1,5,1,53,4,0,rape
3609,5,22,friday,1,evening,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,35,33,27,359,19.5,73,8,24,38,hot,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,rape
3610,6,23,thursday,0,night,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,36,34,28,176,0.6,67,10,19,39,rainy,49557,139561,139458,279019,100,5.57,960,38.8,313,1,0,3,13,24,4,1,rape
3611,6,23,friday,1,morning,23.755,89.65,rajbari sadar,rajbari,dhaka,37,35,30,353,2.1,61,10,34,40,rainy,75585,162483,169148,331631,96,4.34,1029,57.7,861,48,1,2,1,38,1,3,rape
3612,6,23,saturday,1,noon,22.2333,92.1917,bandarban sadar,bandarban,chattogram,32,31,28,356,11.5,72,9,43,36,rainy,18934,47687,40595,88282,117,4.44,176,49.3,206,26,6,4,0,5,0,1,rape
3613,4,17,tuesday,0,night,25.333317,89.520761,gaibandha sadar,gaibandha,rangpur,35,30,20,113,0.4,58,10,14,28,hot,109628,214173,223095,437268,96,3.96,1349,47.5,1175,1,1,3,7,64,3,3,rape
3614,7,31,friday,1,morning,23.180315,89.1608575,jessore sadar,jashore,khulna,26,25,25,308,32.8,90,8,85,29,rainy,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3615,8,32,friday,1,night,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,31,28,386,8.3,78,9,37,38,rainy,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,rape
3616,5,21,saturday,1,night,24.9389,88.2028,bholahat,chapainawabganj,rajshahi,27,27,27,356,16.6,83,8,14,32,hot,24475,51035,52266,103301,98,4.22,836,47.2,263,1,0,1,0,16,4,0,rape
3617,8,35,wednesday,0,night,22.66667,89.8,bagerhat sadar,bagerhat,khulna,34,32,29,356,13.5,72,9,45,38,rainy,64022,133858,132531,266389,101,4.11,977,63.6,673,16,2,5,16,61,6,2,rape
3618,6,26,friday,1,night,23.9,89.1333,kushtia sadar,kushtia,khulna,34,31,28,359,33.6,79,8,53,37,rainy,120087,259156,264443,523599,98,4.11,1580,53.9,522,11,2,13,3,54,16,2,rape
3619,3,12,saturday,1,night,23.180315,89.1608575,jessore sadar,jashore,khulna,39,33,24,113,0.6,56,10,11,32,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3620,5,20,saturday,1,night,25.4153,89.3167,pirgonj,rangpur,rangpur,35,31,25,386,19.9,79,9,20,36,hot,101640,191781,193718,385499,99,3.78,937,45.4,726,25,1,3,0,101,13,2,rape
3621,5,20,thursday,0,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,36,33,28,353,2.7,75,10,39,39,hot,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3622,5,19,thursday,0,noon,22.5778,89.99,pirojpur sadar,pirojpur,barisal,38,34,28,386,1.5,63,10,22,38,hot,38017,80704,82766,163470,98,4.25,980,70.3,716,39,1,1,11,35,2,2,rape
3623,11,47,friday,1,night,23.996158,90.419726,gazipur sadar,gazipur,dhaka,31,28,22,113,0.0,67,10,1,28,winter,449139,976683,843691,1820374,116,3.99,3977,60.6,854,1,15,2,22,100,8,8,rape
3624,4,17,thursday,0,evening,23.180315,89.1608575,jessore sadar,jashore,khulna,40,35,28,116,0.2,59,10,19,37,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3625,2,8,friday,1,night,23.20833,90.35,shariatpur sadar,shariatpur,dhaka,33,29,22,113,0.0,45,10,0,27,winter,45883,104068,106191,210259,98,4.57,1201,51.2,659,1,0,4,0,18,2,2,rape
3626,2,5,saturday,1,night,23.5417,89.1833,jhenaidah sadar,jhenaidah,khulna,32,26,19,113,0.0,46,10,0,25,winter,108924,227966,227966,455932,100,4.15,970,51.8,835,83,1,6,7,72,16,3,rape
3627,11,46,monday,0,noon,22.3542,90.3181,patuakhali sadar,patuakhali,barisal,34,28,22,113,0.0,60,10,0,30,winter,68813,155395,161067,316462,96,4.6,873,59.5,920,87,2,1,0,55,20,3,rape
3628,9,37,monday,0,evening,24.586659,88.275275,chapainawabganj sadar,chapainawabganj,rajshahi,35,32,28,356,12.5,72,9,32,37,rainy,112748,254629,275963,530592,92,4.68,1174,46.3,1518,2,2,2,55,67,12,1,rape
3629,11,47,friday,1,night,25.51667,88.88333,fulbari,dinajpur,rangpur,29,25,21,113,0.0,56,10,5,26,winter,43137,88984,87039,176023,102,4.05,770,52.6,459,40,0,1,0,31,4,3,rape
3630,4,17,tuesday,0,evening,23.180315,89.1608575,jessore sadar,jashore,khulna,42,35,29,119,3.0,59,10,30,39,hot,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3631,4,16,wednesday,0,night,24.4583,89.7,sirajganj sadar,sirajganj,rajshahi,37,33,26,176,3.2,57,10,59,35,hot,125485,278959,276196,555155,101,4.38,1734,48.0,1121,16,2,5,5,61,14,4,rape
3632,4,15,sunday,0,morning,26.3347,88.5583,panchagarh sadar,panchagarh,rangpur,34,31,24,305,2.8,47,10,56,30,hot,60115,136850,134857,271707,101,4.49,783,53.2,549,1,1,2,0,64,4,2,rape
3633,4,15,saturday,1,night,22.95,90.825,lakshmipur sadar,lakshmipur,chattogram,34,31,26,299,1.2,65,10,59,35,hot,144228,326088,358337,684425,91,4.71,1425,51.9,1494,1,1,5,0,74,8,2,rape
3634,4,14,wednesday,0,evening,24.375,91.4167,habiganj sadar,habiganj,sylhet,32,28,25,386,25.1,85,7,53,32,hot,62281,163576,165517,329093,99,5.26,1297,50.7,374,5,1,2,2,17,3,3,rape
3635,4,14,saturday,1,night,23.0744,88.8667,sharsha,jashore,khulna,42,38,29,113,0.0,42,10,6,37,hot,82835,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,1,33,8,1,rape
3636,12,53,thursday,0,night,22.8256,91.1014,noakhali sadar,noakhali,chattogram,30,25,19,122,0.0,59,10,46,24,winter,100219,253430,272504,525934,93,5.17,1565,51.7,565,73,0,2,2,43,6,1,rape
3637,7,30,friday,1,night,25.333317,89.520761,gaibandha sadar,gaibandha,rangpur,35,32,28,176,3.6,68,10,48,37,rainy,109628,214173,223095,437268,96,3.96,1349,47.5,1175,1,1,3,7,64,3,3,rape
3638,7,28,saturday,1,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,34,32,27,116,0.1,75,10,35,36,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape
3639,7,26,sunday,0,morning,24.4333,90.7833,kishoreganj sadar,kishoreganj,dhaka,31,29,26,359,39.7,86,8,73,34,rainy,89863,205075,209113,414208,98,4.54,2138,48.9,483,22,0,3,32,34,3,2,rape
3640,6,23,sunday,0,morning,23.605717,89.841728,faridpur sadar,faridpur,dhaka,32,30,28,359,21.9,76,7,64,36,rainy,103535,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,0,74,8,3,rape
3641,10,40,friday,1,night,26.0208,88.4667,thakurgaon sadar,thakurgaon,rangpur,34,31,26,176,4.1,77,10,31,35,rainy,133320,293551,287676,581227,102,4.33,887,53.3,1502,91,2,2,0,154,12,2,rape
3642,10,41,tuesday,0,evening,26.3347,88.5583,panchagarh sadar,panchagarh,rangpur,29,26,24,356,23.8,90,9,43,29,rainy,60115,136850,134857,271707,101,4.49,783,53.2,549,1,1,2,0,64,4,2,rape
3643,7,30,monday,0,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,33,31,28,386,2.6,76,10,41,36,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape
3644,7,27,wednesday,0,evening,25.51667,88.88333,fulbari,dinajpur,rangpur,34,32,28,200,0.3,71,10,53,37,rainy,43137,88984,87039,176023,102,4.05,770,52.6,459,40,0,1,0,31,4,3,rape
3645,7,28,tuesday,0,noon,24.4139,88.93,natore sadar,natore,rajshahi,33,31,27,359,53.7,80,6,46,37,rainy,110203,222312,220110,442422,101,3.98,1103,55.6,2949,2,2,5,4,60,4,1,rape
3646,7,28,tuesday,0,noon,25.8167,89.65,kurigram sadar,kurigram,rangpur,28,27,25,356,65.3,94,7,86,31,rainy,72592,78568,81682,160250,98,4.26,1130,46.1,657,1,2,2,0,9,9,2,rape
3647,7,27,saturday,1,night,24.4139,88.93,natore sadar,natore,rajshahi,32,30,28,359,29.1,80,8,56,36,rainy,110203,222312,220110,442422,101,3.98,1103,55.6,2949,2,2,5,4,60,4,1,rape
3648,7,27,saturday,1,night,25.8167,89.65,kurigram sadar,kurigram,rangpur,33,30,27,356,30.0,79,8,55,35,rainy,72592,78568,81682,160250,98,4.26,1130,46.1,657,1,2,2,0,9,9,2,rape
3649,6,23,thursday,0,night,23.9167,90.725,narsingdi sadar,narsingdi,dhaka,34,31,26,356,17.4,76,9,40,35,rainy,149820,363811,343714,707525,106,4.68,3315,50.9,741,6,3,5,0,37,12,3,rape
3650,5,21,saturday,1,morning,23.9528,91.1167,brahmanbaria sadar,brahmanbaria,chattogram,31,30,27,386,9.3,85,9,49,35,hot,95802,89415,91239,180654,98,5.4,1420,53.4,326,12,2,2,0,23,4,0,rape
3651,4,15,friday,1,night,24.25,89.9167,tangail sadar,tangail,dhaka,34,32,26,353,8.0,60,10,33,34,hot,117000,260552,260552,521104,100,4.36,1559,53.1,1056,5,2,2,9,45,5,3,rape
3652,3,12,monday,0,evening,26.35,89.01667,patgram,lalmonirhat,rangpur,32,28,21,113,0.1,26,10,21,25,hot,47893,111301,107314,218615,103,4.55,886,46.1,438,1,1,2,0,27,8,2,rape
3653,8,31,saturday,1,night,25.06667,91.4,sunamganj sadar,sunamganj,sylhet,35,31,26,386,6.8,80,10,56,36,rainy,49557,139561,139458,279019,100,5.57,960,38.8,313,1,0,3,13,24,4,1,rape
3654,4,15,tuesday,0,morning,23.605717,89.841728,faridpur sadar,faridpur,dhaka,37,32,25,386,14.4,63,9,14,33,hot,103535,235762,233648,469410,101,4.45,1137,55.8,856,108,1,3,0,74,8,3,rape
3655,2,5,friday,1,night,23.180315,89.1608575,jessore sadar,jashore,khulna,29,24,18,116,0.0,32,10,13,23,winter,169164,380314,362584,742898,105,4.3,1707,63.8,1643,109,4,11,14,102,16,2,rape
3656,4,14,tuesday,0,evening,24.020189,90.74723,shibpur,narsingdi,dhaka,34,30,24,386,29.8,70,8,22,31,hot,65094,148429,155384,303813,96,4.64,1395,55.7,988,0,1,3,0,31,4,1,rape
3657,3,10,sunday,0,night,23.0744,88.8667,sharsha,jashore,khulna,33,30,21,176,3.0,57,10,19,28,hot,82835,170033,171295,341328,99,4.1,1015,49.8,407,31,0,2,1,33,8,1,rape
3658,7,26,friday,1,night,23.6,90.5,narayanganj sadar,narayanganj,dhaka,35,32,28,176,1.5,71,10,36,38,rainy,313312,690299,633301,1323600,109,4.2,13183,62.7,1365,3,0,7,0,62,6,12,rape
